seqid,source,type,start,end,score,strand,phase,attributes
5B,IWGSC,gene,528579091,528579525,.,-,.,ID=gene:TraesCS5B02G347200;biotype=protein_coding;gene_id=TraesCS5B02G347200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528585841,528586471,.,-,.,ID=gene:TraesCS5B02G347400;biotype=protein_coding;gene_id=TraesCS5B02G347400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528589949,528591433,.,-,.,ID=gene:TraesCS5B02G347600;biotype=protein_coding;gene_id=TraesCS5B02G347600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,530966123,530968804,.,+,.,ID=gene:TraesCS5B02G349800;biotype=protein_coding;description=Flavin-containing monooxygenase [Source:UniProtKB/TrEMBL%3BAcc:A0A341VKR6];gene_id=TraesCS5B02G349800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,531598054,531599714,.,+,.,ID=gene:TraesCS5B02G351200;biotype=protein_coding;gene_id=TraesCS5B02G351200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,545575101,545577514,.,+,.,ID=gene:TraesCS5B02G366900;biotype=protein_coding;gene_id=TraesCS5B02G366900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,546703873,546705896,.,-,.,ID=gene:TraesCS5B02G368300;biotype=protein_coding;gene_id=TraesCS5B02G368300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,546826331,546832103,.,-,.,ID=gene:TraesCS5B02G368500;biotype=protein_coding;description=Potassium transporter [Source:UniProtKB/TrEMBL%3BAcc:W5FK61];gene_id=TraesCS5B02G368500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,548107622,548108983,.,+,.,ID=gene:TraesCS5B02G369100;biotype=protein_coding;gene_id=TraesCS5B02G369100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,549547594,549550983,.,+,.,ID=gene:TraesCS5B02G370400;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:W5FIJ2];gene_id=TraesCS5B02G370400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,571834531,571837033,.,-,.,ID=gene:TraesCS5B02G394000;biotype=protein_coding;gene_id=TraesCS5B02G394000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,595676670,595685625,.,+,.,ID=gene:TraesCS5B02G420400;biotype=protein_coding;description=DNA-directed RNA polymerase subunit [Source:UniProtKB/TrEMBL%3BAcc:A0A341VMU7];gene_id=TraesCS5B02G420400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,597289222,597305167,.,-,.,ID=gene:TraesCS5B02G422400;biotype=protein_coding;gene_id=TraesCS5B02G422400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,597812318,597817136,.,-,.,ID=gene:TraesCS5B02G422500;biotype=protein_coding;gene_id=TraesCS5B02G422500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,604856401,604857462,.,-,.,ID=gene:TraesCS5B02G429200;biotype=protein_coding;gene_id=TraesCS5B02G429200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,605161757,605169602,.,-,.,ID=gene:TraesCS5B02G429700;biotype=protein_coding;gene_id=TraesCS5B02G429700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,620582667,620583592,.,-,.,ID=gene:TraesCS5B02G448300;biotype=protein_coding;gene_id=TraesCS5B02G448300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,623108552,623118146,.,-,.,ID=gene:TraesCS5B02G451600;biotype=protein_coding;gene_id=TraesCS5B02G451600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,628280959,628284329,.,-,.,ID=gene:TraesCS5B02G454600;biotype=protein_coding;gene_id=TraesCS5B02G454600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,641245396,641247834,.,-,.,ID=gene:TraesCS5B02G467400;biotype=protein_coding;gene_id=TraesCS5B02G467400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,642140915,642142497,.,-,.,ID=gene:TraesCS5B02G468700;biotype=protein_coding;gene_id=TraesCS5B02G468700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,642306512,642308046,.,+,.,ID=gene:TraesCS5B02G469000;biotype=protein_coding;gene_id=TraesCS5B02G469000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,682837892,682843322,.,-,.,ID=gene:TraesCS5B02G520700;biotype=protein_coding;gene_id=TraesCS5B02G520700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,693697792,693709464,.,-,.,ID=gene:TraesCS5B02G538100;biotype=protein_coding;gene_id=TraesCS5B02G538100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,697289998,697295238,.,+,.,ID=gene:TraesCS5B02G544700;biotype=protein_coding;gene_id=TraesCS5B02G544700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,697343571,697347330,.,-,.,ID=gene:TraesCS5B02G544800;biotype=protein_coding;gene_id=TraesCS5B02G544800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,699946003,699949487,.,-,.,ID=gene:TraesCS5B02G546700;biotype=protein_coding;gene_id=TraesCS5B02G546700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,700235845,700237592,.,-,.,ID=gene:TraesCS5B02G547300;biotype=protein_coding;gene_id=TraesCS5B02G547300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,706353905,706356043,.,-,.,ID=gene:TraesCS5B02G559600;biotype=protein_coding;gene_id=TraesCS5B02G559600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,706489143,706490694,.,-,.,ID=gene:TraesCS5B02G560000;biotype=protein_coding;gene_id=TraesCS5B02G560000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,711736654,711740410,.,+,.,ID=gene:TraesCS5B02G569100;biotype=protein_coding;gene_id=TraesCS5B02G569100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,711830749,711832617,.,+,.,ID=gene:TraesCS5B02G569400;biotype=protein_coding;gene_id=TraesCS5B02G569400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,2684313,2688683,.,+,.,ID=gene:TraesCS5D02G002800;biotype=protein_coding;gene_id=TraesCS5D02G002800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,30618434,30620412,.,+,.,ID=gene:TraesCS5D02G033000;biotype=protein_coding;gene_id=TraesCS5D02G033000;logic_name=iwgsc_high_conf
5D,IWGSC,gene,33686741,33697174,.,-,.,ID=gene:TraesCS5D02G034600;biotype=protein_coding;gene_id=TraesCS5D02G034600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,35960778,35968609,.,-,.,ID=gene:TraesCS5D02G036700;biotype=protein_coding;gene_id=TraesCS5D02G036700;logic_name=iwgsc_high_conf
5D,IWGSC,gene,40715724,40719151,.,+,.,ID=gene:TraesCS5D02G039400;biotype=protein_coding;gene_id=TraesCS5D02G039400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,43405783,43407048,.,+,.,ID=gene:TraesCS5D02G044600;biotype=protein_coding;gene_id=TraesCS5D02G044600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,61642696,61647245,.,+,.,ID=gene:TraesCS5D02G066100;biotype=protein_coding;gene_id=TraesCS5D02G066100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,78050914,78055504,.,+,.,ID=gene:TraesCS5D02G078200;biotype=protein_coding;gene_id=TraesCS5D02G078200;logic_name=iwgsc_high_conf
5D,IWGSC,gene,165240355,165252273,.,+,.,ID=gene:TraesCS5D02G119600;biotype=protein_coding;gene_id=TraesCS5D02G119600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,170711585,170712745,.,+,.,ID=gene:TraesCS5D02G120600;biotype=protein_coding;gene_id=TraesCS5D02G120600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,173750295,173764068,.,-,.,ID=gene:TraesCS5D02G121200;biotype=protein_coding;description=Nitrilase-like protein 2 [Source:Projected from Arabidopsis thaliana (AT4G08790) UniProtKB/Swiss-Prot%3BAcc:Q94JV5];gene_id=TraesCS5D02G121200;logic_name=iwgsc_high_conf
5D,IWGSC,gene,174003154,174007319,.,+,.,ID=gene:TraesCS5D02G121300;biotype=protein_coding;description=Proteasome endopeptidase complex [Source:UniProtKB/TrEMBL%3BAcc:A0A341W4U6];gene_id=TraesCS5D02G121300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,174009797,174014360,.,-,.,ID=gene:TraesCS5D02G121400;biotype=protein_coding;gene_id=TraesCS5D02G121400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,283008500,283011795,.,+,.,ID=gene:TraesCS5D02G182000;biotype=protein_coding;description=Chlorophyll a-b binding protein%2C chloroplastic [Source:UniProtKB/TrEMBL%3BAcc:W5FVA0];gene_id=TraesCS5D02G182000;logic_name=iwgsc_high_conf
5D,IWGSC,gene,291496325,291497549,.,+,.,ID=gene:TraesCS5D02G188800;biotype=protein_coding;gene_id=TraesCS5D02G188800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,309049892,309058020,.,-,.,ID=gene:TraesCS5D02G204000;biotype=protein_coding;description=Conserved telomere maintenance component 1 [Source:Projected from Arabidopsis thaliana (AT4G09680) UniProtKB/TrEMBL%3BAcc:F4JKR3];gene_id=TraesCS5D02G204000;logic_name=iwgsc_high_conf
5D,IWGSC,gene,309784596,309789223,.,-,.,ID=gene:TraesCS5D02G204600;biotype=protein_coding;description=Potassium transporter [Source:UniProtKB/TrEMBL%3BAcc:W5FXU9];gene_id=TraesCS5D02G204600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,311308185,311312420,.,-,.,ID=gene:TraesCS5D02G205200;biotype=protein_coding;gene_id=TraesCS5D02G205200;logic_name=iwgsc_high_conf
5D,IWGSC,gene,346876335,346878209,.,+,.,ID=gene:TraesCS5D02G238800;biotype=protein_coding;gene_id=TraesCS5D02G238800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,363176673,363182069,.,+,.,ID=gene:TraesCS5D02G257000;biotype=protein_coding;gene_id=TraesCS5D02G257000;logic_name=iwgsc_high_conf
5D,IWGSC,gene,367811613,367814944,.,+,.,ID=gene:TraesCS5D02G261500;biotype=protein_coding;gene_id=TraesCS5D02G261500;logic_name=iwgsc_high_conf
5D,IWGSC,gene,381624773,381625957,.,+,.,ID=gene:TraesCS5D02G279600;biotype=protein_coding;gene_id=TraesCS5D02G279600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,486250057,486254710,.,-,.,ID=gene:TraesCS5D02G428900;biotype=protein_coding;gene_id=TraesCS5D02G428900;logic_name=iwgsc_high_conf
5D,IWGSC,gene,510958006,510959547,.,-,.,ID=gene:TraesCS5D02G470100;biotype=protein_coding;gene_id=TraesCS5D02G470100;logic_name=iwgsc_high_conf
5D,IWGSC,gene,529845043,529846275,.,+,.,ID=gene:TraesCS5D02G502600;biotype=protein_coding;description=Cysteine proteinase inhibitor [Source:UniProtKB/TrEMBL%3BAcc:Q9FS05];gene_id=TraesCS5D02G502600;logic_name=iwgsc_high_conf
5D,IWGSC,gene,543098434,543102272,.,+,.,ID=gene:TraesCS5D02G522700;biotype=protein_coding;gene_id=TraesCS5D02G522700;logic_name=iwgsc_high_conf
5D,IWGSC,gene,543221611,543225716,.,+,.,ID=gene:TraesCS5D02G523000;biotype=protein_coding;gene_id=TraesCS5D02G523000;logic_name=iwgsc_high_conf
5D,IWGSC,gene,543269496,543273156,.,+,.,ID=gene:TraesCS5D02G523300;biotype=protein_coding;gene_id=TraesCS5D02G523300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,546820679,546825262,.,-,.,ID=gene:TraesCS5D02G530900;biotype=protein_coding;gene_id=TraesCS5D02G530900;logic_name=iwgsc_high_conf
5D,IWGSC,gene,547436060,547460160,.,+,.,ID=gene:TraesCS5D02G532400;biotype=protein_coding;gene_id=TraesCS5D02G532400;logic_name=iwgsc_high_conf
5D,IWGSC,gene,549308379,549309601,.,+,.,ID=gene:TraesCS5D02G535300;biotype=protein_coding;gene_id=TraesCS5D02G535300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,549862326,549868496,.,+,.,ID=gene:TraesCS5D02G536900;biotype=protein_coding;gene_id=TraesCS5D02G536900;logic_name=iwgsc_high_conf
5D,IWGSC,gene,551073776,551075597,.,+,.,ID=gene:TraesCS5D02G539700;biotype=protein_coding;gene_id=TraesCS5D02G539700;logic_name=iwgsc_high_conf
5D,IWGSC,gene,551543850,551546279,.,-,.,ID=gene:TraesCS5D02G540300;biotype=protein_coding;gene_id=TraesCS5D02G540300;logic_name=iwgsc_high_conf
5D,IWGSC,gene,553758473,553770993,.,+,.,ID=gene:TraesCS5D02G543700;biotype=protein_coding;gene_id=TraesCS5D02G543700;logic_name=iwgsc_high_conf
5D,IWGSC,gene,557043278,557051330,.,-,.,ID=gene:TraesCS5D02G550800;biotype=protein_coding;gene_id=TraesCS5D02G550800;logic_name=iwgsc_high_conf
5D,IWGSC,gene,557140668,557145838,.,+,.,ID=gene:TraesCS5D02G550900;biotype=protein_coding;gene_id=TraesCS5D02G550900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,1893771,1898967,.,+,.,ID=gene:TraesCS6A02G004700;biotype=protein_coding;gene_id=TraesCS6A02G004700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,3288495,3289339,.,+,.,ID=gene:TraesCS6A02G008000;biotype=protein_coding;gene_id=TraesCS6A02G008000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,9372298,9378625,.,-,.,ID=gene:TraesCS6A02G020100;biotype=protein_coding;gene_id=TraesCS6A02G020100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,11587722,11591011,.,-,.,ID=gene:TraesCS6A02G023300;biotype=protein_coding;gene_id=TraesCS6A02G023300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,11784200,11788121,.,-,.,ID=gene:TraesCS6A02G023600;biotype=protein_coding;gene_id=TraesCS6A02G023600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,17028884,17031209,.,-,.,ID=gene:TraesCS6A02G035300;biotype=protein_coding;gene_id=TraesCS6A02G035300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,17662406,17667466,.,-,.,ID=gene:TraesCS6A02G036000;biotype=protein_coding;gene_id=TraesCS6A02G036000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,17826503,17830695,.,-,.,ID=gene:TraesCS6A02G036200;biotype=protein_coding;gene_id=TraesCS6A02G036200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,18596060,18602778,.,-,.,ID=gene:TraesCS6A02G037600;biotype=protein_coding;gene_id=TraesCS6A02G037600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,23796435,23797916,.,-,.,ID=gene:TraesCS6A02G046600;biotype=protein_coding;gene_id=TraesCS6A02G046600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,24048539,24050177,.,+,.,ID=gene:TraesCS6A02G047600;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:W5GDM7];gene_id=TraesCS6A02G047600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,24068490,24071292,.,+,.,ID=gene:TraesCS6A02G047800;biotype=protein_coding;gene_id=TraesCS6A02G047800;logic_name=iwgsc_high_conf
6A,IWGSC,gene,26717837,26719705,.,+,.,ID=gene:TraesCS6A02G051200;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5GGK1];gene_id=TraesCS6A02G051200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,26960036,26968711,.,+,.,ID=gene:TraesCS6A02G051900;biotype=protein_coding;gene_id=TraesCS6A02G051900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,27083829,27088618,.,-,.,ID=gene:TraesCS6A02G052400;biotype=protein_coding;gene_id=TraesCS6A02G052400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,27099159,27109407,.,-,.,ID=gene:TraesCS6A02G052500;biotype=protein_coding;gene_id=TraesCS6A02G052500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,28280497,28284769,.,-,.,ID=gene:TraesCS6A02G054200;biotype=protein_coding;gene_id=TraesCS6A02G054200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,29081896,29082554,.,+,.,ID=gene:TraesCS6A02G055400;biotype=protein_coding;description=Histone H4 variant TH011 [Source:UniProtKB/Swiss-Prot%3BAcc:P62785];gene_id=TraesCS6A02G055400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,30134525,30136832,.,-,.,ID=gene:TraesCS6A02G057300;biotype=protein_coding;gene_id=TraesCS6A02G057300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,30190380,30191252,.,-,.,ID=gene:TraesCS6A02G057400;biotype=protein_coding;gene_id=TraesCS6A02G057400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,31743074,31745533,.,-,.,ID=gene:TraesCS6A02G060200;biotype=protein_coding;gene_id=TraesCS6A02G060200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,31750275,31755172,.,-,.,ID=gene:TraesCS6A02G060300;biotype=protein_coding;gene_id=TraesCS6A02G060300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,32739398,32744163,.,+,.,ID=gene:TraesCS6A02G060900;biotype=protein_coding;gene_id=TraesCS6A02G060900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,33184186,33188507,.,-,.,ID=gene:TraesCS6A02G062000;biotype=protein_coding;gene_id=TraesCS6A02G062000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,33949212,33949820,.,+,.,ID=gene:TraesCS6A02G063100;biotype=protein_coding;description=Histone H4 variant TH011 [Source:UniProtKB/Swiss-Prot%3BAcc:P62785];gene_id=TraesCS6A02G063100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,39143121,39145170,.,+,.,ID=gene:TraesCS6A02G071400;biotype=protein_coding;gene_id=TraesCS6A02G071400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,46974751,46979670,.,+,.,ID=gene:TraesCS6A02G076900;biotype=protein_coding;gene_id=TraesCS6A02G076900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,49101751,49106602,.,-,.,ID=gene:TraesCS6A02G080100;biotype=protein_coding;gene_id=TraesCS6A02G080100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,53077600,53082399,.,+,.,ID=gene:TraesCS6A02G084500;biotype=protein_coding;gene_id=TraesCS6A02G084500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,53910926,53911626,.,+,.,ID=gene:TraesCS6A02G085700;biotype=protein_coding;gene_id=TraesCS6A02G085700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,58014173,58020633,.,+,.,ID=gene:TraesCS6A02G090100;biotype=protein_coding;gene_id=TraesCS6A02G090100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,61425718,61426504,.,+,.,ID=gene:TraesCS6A02G094700;biotype=protein_coding;gene_id=TraesCS6A02G094700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,72973313,72975820,.,+,.,ID=gene:TraesCS6A02G103700;biotype=protein_coding;gene_id=TraesCS6A02G103700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,105012199,105022853,.,+,.,ID=gene:TraesCS6A02G132800;biotype=protein_coding;gene_id=TraesCS6A02G132800;logic_name=iwgsc_high_conf
6A,IWGSC,gene,105168155,105168616,.,+,.,ID=gene:TraesCS6A02G132900;biotype=protein_coding;gene_id=TraesCS6A02G132900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,121666405,121666690,.,+,.,ID=gene:TraesCS6A02G144300;biotype=protein_coding;gene_id=TraesCS6A02G144300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,121671252,121672423,.,+,.,ID=gene:TraesCS6A02G144400;biotype=protein_coding;gene_id=TraesCS6A02G144400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,127189408,127192649,.,-,.,ID=gene:TraesCS6A02G147300;biotype=protein_coding;gene_id=TraesCS6A02G147300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,170011073,170014026,.,-,.,ID=gene:TraesCS6A02G166900;biotype=protein_coding;gene_id=TraesCS6A02G166900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,217769394,217771884,.,+,.,ID=gene:TraesCS6A02G185600;biotype=protein_coding;gene_id=TraesCS6A02G185600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,267015192,267017029,.,+,.,ID=gene:TraesCS6A02G193200;biotype=protein_coding;gene_id=TraesCS6A02G193200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,364042069,364042415,.,-,.,ID=gene:TraesCS6A02G206400;biotype=protein_coding;gene_id=TraesCS6A02G206400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,387223693,387228618,.,+,.,ID=gene:TraesCS6A02G213000;biotype=protein_coding;gene_id=TraesCS6A02G213000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,389757926,389761365,.,+,.,ID=gene:TraesCS6A02G213900;biotype=protein_coding;gene_id=TraesCS6A02G213900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,441426836,441433685,.,-,.,ID=gene:TraesCS6A02G233300;biotype=protein_coding;gene_id=TraesCS6A02G233300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,447841086,447841698,.,+,.,ID=gene:TraesCS6A02G238200;biotype=protein_coding;gene_id=TraesCS6A02G238200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,454706798,454708469,.,+,.,ID=gene:TraesCS6A02G243200;biotype=protein_coding;gene_id=TraesCS6A02G243200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,459672545,459675026,.,+,.,ID=gene:TraesCS6A02G247500;biotype=protein_coding;gene_id=TraesCS6A02G247500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,516674662,516676823,.,+,.,ID=gene:TraesCS6A02G285300;biotype=protein_coding;gene_id=TraesCS6A02G285300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,517537512,517539714,.,-,.,ID=gene:TraesCS6A02G285700;biotype=protein_coding;gene_id=TraesCS6A02G285700;logic_name=iwgsc_high_conf
6A,IWGSC,gene,556551166,556553285,.,-,.,ID=gene:TraesCS6A02G322500;biotype=protein_coding;gene_id=TraesCS6A02G322500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,559729757,559735196,.,+,.,ID=gene:TraesCS6A02G326300;biotype=protein_coding;gene_id=TraesCS6A02G326300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,563262300,563276042,.,-,.,ID=gene:TraesCS6A02G330900;biotype=protein_coding;description=COBRA-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341WKX0];gene_id=TraesCS6A02G330900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,581982926,581983580,.,+,.,ID=gene:TraesCS6A02G350100;biotype=protein_coding;gene_id=TraesCS6A02G350100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,600128268,600133679,.,-,.,ID=gene:TraesCS6A02G379300;biotype=protein_coding;gene_id=TraesCS6A02G379300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,600253870,600260642,.,+,.,ID=gene:TraesCS6A02G379400;biotype=protein_coding;gene_id=TraesCS6A02G379400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,602829941,602831332,.,+,.,ID=gene:TraesCS6A02G384400;biotype=protein_coding;gene_id=TraesCS6A02G384400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,602834350,602834562,.,+,.,ID=gene:TraesCS6A02G384500;biotype=protein_coding;gene_id=TraesCS6A02G384500;logic_name=iwgsc_high_conf
6A,IWGSC,gene,603689426,603691495,.,-,.,ID=gene:TraesCS6A02G387100;biotype=protein_coding;gene_id=TraesCS6A02G387100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,604107271,604115471,.,-,.,ID=gene:TraesCS6A02G387600;biotype=protein_coding;gene_id=TraesCS6A02G387600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,604607404,604610875,.,-,.,ID=gene:TraesCS6A02G389000;biotype=protein_coding;gene_id=TraesCS6A02G389000;logic_name=iwgsc_high_conf
6A,IWGSC,gene,604876776,604880816,.,-,.,ID=gene:TraesCS6A02G389100;biotype=protein_coding;gene_id=TraesCS6A02G389100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,605324997,605339666,.,+,.,ID=gene:TraesCS6A02G390300;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6A8P6];gene_id=TraesCS6A02G390300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,606773639,606777177,.,+,.,ID=gene:TraesCS6A02G392200;biotype=protein_coding;gene_id=TraesCS6A02G392200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,608900484,608902871,.,-,.,ID=gene:TraesCS6A02G397400;biotype=protein_coding;gene_id=TraesCS6A02G397400;logic_name=iwgsc_high_conf
6A,IWGSC,gene,610267294,610276559,.,+,.,ID=gene:TraesCS6A02G402100;biotype=protein_coding;gene_id=TraesCS6A02G402100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,610406498,610412979,.,-,.,ID=gene:TraesCS6A02G402600;biotype=protein_coding;gene_id=TraesCS6A02G402600;logic_name=iwgsc_high_conf
6A,IWGSC,gene,610651847,610661368,.,-,.,ID=gene:TraesCS6A02G403300;biotype=protein_coding;gene_id=TraesCS6A02G403300;logic_name=iwgsc_high_conf
6A,IWGSC,gene,613885537,613886812,.,+,.,ID=gene:TraesCS6A02G411100;biotype=protein_coding;gene_id=TraesCS6A02G411100;logic_name=iwgsc_high_conf
6A,IWGSC,gene,613891659,613896830,.,-,.,ID=gene:TraesCS6A02G411200;biotype=protein_coding;gene_id=TraesCS6A02G411200;logic_name=iwgsc_high_conf
6A,IWGSC,gene,614442106,614446073,.,+,.,ID=gene:TraesCS6A02G412900;biotype=protein_coding;description=Thylakoid membrane-bound ascorbate peroxidase%2C Tolerance to bacterial blight%2C Response to NaC [Source: Projected from Oryza sativa (Os02g0553200)];gene_id=TraesCS6A02G412900;logic_name=iwgsc_high_conf
6A,IWGSC,gene,615780175,615782626,.,-,.,ID=gene:TraesCS6A02G417400;biotype=protein_coding;gene_id=TraesCS6A02G417400;logic_name=iwgsc_high_conf
